variant_id,positions_changed,num_words_changed,changes,euclidean_distance,cosine_similarity,cosine_distance,is_collision,is_near_collision
0,"[466, 5764, 5821, 6440, 8154]",5,"[{'position': 5764, 'original_word': 'Answering', 'replacement_word': 'man'}, {'position': 6440, 'original_word': 'Solomon.', 'replacement_word': 'little'}, {'position': 466, 'original_word': 'Hypothesis', 'replacement_word': 'place'}, {'position': 8154, 'original_word': '1.00', 'replacement_word': 'thing'}, {'position': 5821, 'original_word': 'Ranzato.', 'replacement_word': 'are'}]",0.03975388,0.99910516,0.00089484453,False,False
1,"[495, 4865, 7097, 7687, 7853]",5,"[{'position': 4865, 'original_word': 'document', 'replacement_word': 'would'}, {'position': 7687, 'original_word': '0.71', 'replacement_word': 'thing'}, {'position': 7853, 'original_word': '6:', 'replacement_word': 'new'}, {'position': 495, 'original_word': 'almost', 'replacement_word': 'world'}, {'position': 7097, 'original_word': '7', 'replacement_word': 'and'}]",0.027087977,0.99958336,0.00041663647,False,False
2,"[645, 2623, 5643, 8114, 8132]",5,"[{'position': 8132, 'original_word': '0.56', 'replacement_word': 'long'}, {'position': 645, 'original_word': 'underlying', 'replacement_word': 'first'}, {'position': 5643, 'original_word': 'In:', 'replacement_word': 'other'}, {'position': 8114, 'original_word': '0.77', 'replacement_word': 'were'}, {'position': 2623, 'original_word': 'Rank↓', 'replacement_word': 'new'}]",0.03701863,0.9992211,0.0007789135,False,False
3,"[795, 2153, 2871, 3390, 5779]",5,"[{'position': 2153, 'original_word': 'and', 'replacement_word': 'of'}, {'position': 5779, 'original_word': 'Lee,', 'replacement_word': 'man'}, {'position': 2871, 'original_word': '1.00', 'replacement_word': 'world'}, {'position': 795, 'original_word': 'like', 'replacement_word': 'place'}, {'position': 3390, 'original_word': 'metrics,', 'replacement_word': 'great'}]",0.03528537,0.9992919,0.0007081032,False,False
4,"[1036, 2331, 6417, 7350, 8686]",5,"[{'position': 1036, 'original_word': 'encoder', 'replacement_word': 'person'}, {'position': 8686, 'original_word': 'Figure', 'replacement_word': 'hand'}, {'position': 6417, 'original_word': 'Locatello.', 'replacement_word': 'to'}, {'position': 7350, 'original_word': 'Nevertheless,', 'replacement_word': 'new'}, {'position': 2331, 'original_word': 'we', 'replacement_word': 'old'}]",0.025979452,0.9996164,0.0003836155,False,False
5,"[691, 1129, 1882, 4446, 8481]",5,"[{'position': 8481, 'original_word': 'ordering.', 'replacement_word': 'in'}, {'position': 1129, 'original_word': 'but', 'replacement_word': 'old'}, {'position': 691, 'original_word': 'of', 'replacement_word': 'person'}, {'position': 1882, 'original_word': 'of', 'replacement_word': 'or'}, {'position': 4446, 'original_word': 'transfer,', 'replacement_word': 'or'}]",0.039994407,0.9990908,0.00090920925,False,False
6,"[273, 1159, 1811, 7530, 7884]",5,"[{'position': 1159, 'original_word': 'extraction.', 'replacement_word': 'was'}, {'position': 7530, 'original_word': 'T-1', 'replacement_word': 'has'}, {'position': 7884, 'original_word': '400', 'replacement_word': 'but'}, {'position': 273, 'original_word': 'image', 'replacement_word': 'have'}, {'position': 1811, 'original_word': 'multimodal.', 'replacement_word': 'will'}]",0.03765851,0.9991937,0.00080627203,False,False
7,"[1385, 4379, 5770, 6987, 7619]",5,"[{'position': 7619, 'original_word': '(0.0)', 'replacement_word': 'person'}, {'position': 1385, 'original_word': 'and', 'replacement_word': 'is'}, {'position': 5770, 'original_word': 'Association', 'replacement_word': 'was'}, {'position': 6987, 'original_word': 'Inver-', 'replacement_word': 'were'}, {'position': 4379, 'original_word': 'that', 'replacement_word': 'first'}]",0.025503473,0.9996303,0.0003697276,False,False
8,"[1461, 3037, 4390, 4427, 6222]",5,"[{'position': 4390, 'original_word': 'Similarities', 'replacement_word': 'had'}, {'position': 4427, 'original_word': 'to', 'replacement_word': 'world'}, {'position': 6222, 'original_word': '“ClipCap:', 'replacement_word': 'thing'}, {'position': 1461, 'original_word': 'generator-specific', 'replacement_word': 'for'}, {'position': 3037, 'original_word': '346.21', 'replacement_word': 'the'}]",0.029450063,0.99950695,0.0004930496,False,False
9,"[1925, 4196, 5220, 5341, 6750]",5,"[{'position': 4196, 'original_word': 'training', 'replacement_word': 'first'}, {'position': 5220, 'original_word': 'Model”.', 'replacement_word': 'place'}, {'position': 1925, 'original_word': 'translation', 'replacement_word': 'will'}, {'position': 5341, 'original_word': 'Alwala,', 'replacement_word': 'the'}, {'position': 6750, 'original_word': 'John', 'replacement_word': 'were'}]",0.022408204,0.9997145,0.00028550625,False,False
10,"[226, 692, 734, 2378, 3259]",5,"[{'position': 226, 'original_word': 'to', 'replacement_word': 'to'}, {'position': 2378, 'original_word': 'of', 'replacement_word': 'day'}, {'position': 692, 'original_word': 'a', 'replacement_word': 'are'}, {'position': 3259, 'original_word': 'subset', 'replacement_word': 'way'}, {'position': 734, 'original_word': 'documents', 'replacement_word': 'could'}]",0.01997984,0.9997731,0.00022691488,False,False
11,"[1233, 1299, 2449, 6895, 7486]",5,"[{'position': 6895, 'original_word': '1006–1011.', 'replacement_word': 'time'}, {'position': 2449, 'original_word': '(left)', 'replacement_word': 'world'}, {'position': 1233, 'original_word': 'translations', 'replacement_word': 'to'}, {'position': 1299, 'original_word': 'encoder-specific', 'replacement_word': 'own'}, {'position': 7486, 'original_word': 'true', 'replacement_word': 'place'}]",0.03571552,0.99927497,0.0007250309,False,False
12,"[427, 1225, 2474, 5342, 6617]",5,"[{'position': 1225, 'original_word': 'by', 'replacement_word': 'way'}, {'position': 2474, 'original_word': 'on', 'replacement_word': 'man'}, {'position': 427, 'original_word': 'the', 'replacement_word': 'day'}, {'position': 6617, 'original_word': 'Daniel', 'replacement_word': 'great'}, {'position': 5342, 'original_word': 'Armand', 'replacement_word': 'last'}]",0.033486582,0.99936235,0.0006376505,False,False
13,"[2441, 2491, 3752, 7047, 7981]",5,"[{'position': 7047, 'original_word': 'and', 'replacement_word': 'would'}, {'position': 3752, 'original_word': '0.13', 'replacement_word': 'hand'}, {'position': 2441, 'original_word': 'Figure', 'replacement_word': 'but'}, {'position': 7981, 'original_word': '(0.0)', 'replacement_word': 'thing'}, {'position': 2491, 'original_word': 'We', 'replacement_word': 'are'}]",0.02637578,0.99960446,0.00039553642,False,False
14,"[88, 2503, 2678, 3589, 8044]",5,"[{'position': 3589, 'original_word': 'unimodal', 'replacement_word': 'on'}, {'position': 2503, 'original_word': 'that', 'replacement_word': 'first'}, {'position': 8044, 'original_word': '0.93', 'replacement_word': 'new'}, {'position': 2678, 'original_word': '0.98', 'replacement_word': 'with'}, {'position': 88, 'original_word': 'counts,', 'replacement_word': 'was'}]",0.035367288,0.99928886,0.000711143,False,False
15,"[596, 2943, 3734, 5971, 8645]",5,"[{'position': 8645, 'original_word': 'seems', 'replacement_word': 'little'}, {'position': 5971, 'original_word': '1232–1249.', 'replacement_word': 'thing'}, {'position': 596, 'original_word': 'similarity', 'replacement_word': 'thing'}, {'position': 3734, 'original_word': '0.04', 'replacement_word': 'first'}, {'position': 2943, 'original_word': '(0.0)', 'replacement_word': 'was'}]",0.03079233,0.9994608,0.0005391836,False,False
16,"[3052, 4085, 4775, 5578, 6923]",5,"[{'position': 4775, 'original_word': 'or', 'replacement_word': 'old'}, {'position': 5578, 'original_word': 'Jun’ichi', 'replacement_word': 'and'}, {'position': 6923, 'original_word': 'and', 'replacement_word': 'own'}, {'position': 3052, 'original_word': '(0.0)', 'replacement_word': 'was'}, {'position': 4085, 'original_word': 'than', 'replacement_word': 'old'}]",0.02864804,0.9995334,0.00046658516,False,False
17,"[282, 947, 1524, 1995, 3096]",5,"[{'position': 1995, 'original_word': 'similarity', 'replacement_word': 'good'}, {'position': 947, 'original_word': 'i', 'replacement_word': 'was'}, {'position': 1524, 'original_word': 'Because', 'replacement_word': 'day'}, {'position': 3096, 'original_word': '(0.0)', 'replacement_word': 'and'}, {'position': 282, 'original_word': 'latent', 'replacement_word': 'way'}]",0.02753965,0.99956894,0.0004310608,False,False
