variant_id,positions_changed,num_words_changed,changes,euclidean_distance,cosine_similarity,cosine_distance,is_collision,is_near_collision
0,"[656, 8023]",2,"[{'position': 656, 'original_word': 'and', 'replacement_word': 'in'}, {'position': 8023, 'original_word': '0.00', 'replacement_word': 'had'}]",0.0018096949,0.99999833,1.66893e-06,False,False
1,"[288, 1184]",2,"[{'position': 1184, 'original_word': 'apply', 'replacement_word': 'is'}, {'position': 288, 'original_word': 'constructive', 'replacement_word': 'life'}]",0.0012722921,0.999999,1.013279e-06,False,False
2,"[1229, 2955]",2,"[{'position': 2955, 'original_word': 'NQ', 'replacement_word': 'first'}, {'position': 1229, 'original_word': 'aim', 'replacement_word': 'man'}]",0.037953883,0.99918103,0.0008189678,False,False
3,"[1305, 2516]",2,"[{'position': 1305, 'original_word': 'representation', 'replacement_word': 'first'}, {'position': 2516, 'original_word': 'it', 'replacement_word': 'hand'}]",0.0026020873,0.9999964,3.5762787e-06,False,False
4,"[1448, 6243]",2,"[{'position': 1448, 'original_word': 'F2,', 'replacement_word': 'way'}, {'position': 6243, 'original_word': '“Insights', 'replacement_word': 'could'}]",0.043301646,0.99893636,0.0010636449,False,False
5,"[1534, 3439]",2,"[{'position': 1534, 'original_word': 'preserve', 'replacement_word': 'was'}, {'position': 3439, 'original_word': 'use', 'replacement_word': 'with'}]",0.0013017821,0.99999905,9.536743e-07,False,False
6,"[1625, 5120]",2,"[{'position': 5120, 'original_word': 'Artetxe,', 'replacement_word': 'good'}, {'position': 1625, 'original_word': 'that', 'replacement_word': 'have'}]",0.025397545,0.9996334,0.00036662817,False,False
7,"[1664, 4291]",2,"[{'position': 1664, 'original_word': 'i=1BX', 'replacement_word': 'old'}, {'position': 4291, 'original_word': 'such', 'replacement_word': 'great'}]",0.033833656,0.999349,0.00065100193,False,False
8,"[109, 1712]",2,"[{'position': 1712, 'original_word': 'and', 'replacement_word': 'and'}, {'position': 109, 'original_word': 'for', 'replacement_word': 'is'}]",0.0008621237,0.99999964,3.5762787e-07,False,False
9,"[1797, 8024]",2,"[{'position': 8024, 'original_word': '(0.0)', 'replacement_word': 'will'}, {'position': 1797, 'original_word': 'size', 'replacement_word': 'time'}]",0.0021268202,0.9999973,2.682209e-06,False,False
10,"[2087, 3495]",2,"[{'position': 3495, 'original_word': '4096.78', 'replacement_word': 'on'}, {'position': 2087, 'original_word': 'vi)', 'replacement_word': 'long'}]",0.03189632,0.99942183,0.00057816505,False,False
11,"[2143, 2768]",2,"[{'position': 2768, 'original_word': '0.00', 'replacement_word': 'little'}, {'position': 2143, 'original_word': 'targets', 'replacement_word': 'day'}]",0.033812854,0.99934995,0.00065004826,False,False
12,"[1145, 3021]",2,"[{'position': 1145, 'original_word': 'translation', 'replacement_word': 'or'}, {'position': 3021, 'original_word': '1.09', 'replacement_word': 'but'}]",0.033799794,0.99935055,0.0006494522,False,False
13,"[1986, 3137]",2,"[{'position': 3137, 'original_word': '(0.0)', 'replacement_word': 'last'}, {'position': 1986, 'original_word': 'i.', 'replacement_word': 'world'}]",0.032156494,0.99941224,0.0005877614,False,False
14,"[3323, 8013]",2,"[{'position': 3323, 'original_word': 'ranks', 'replacement_word': 'first'}, {'position': 8013, 'original_word': '(0.0)', 'replacement_word': 'old'}]",0.0024399199,0.99999666,3.33786e-06,False,False
