variant_id,positions_changed,num_words_changed,changes,euclidean_distance,cosine_similarity,cosine_distance,is_collision,is_near_collision
0,"[113, 118, 352, 626, 727, 1195, 1607, 2121, 2486, 2848, 3594, 3626, 4268, 4897, 4980, 5059, 5354, 5851, 5888, 5894, 5905, 6059, 6309, 6395, 6727, 6834, 7028, 7225, 7862, 7926, 8041]",31,"[{'position': 5888, 'original_word': 'Beltagy,', 'replacement_word': 'world'}, {'position': 5894, 'original_word': 'Chakraborty,', 'replacement_word': 'with'}, {'position': 3594, 'original_word': 'vec2vec', 'replacement_word': 'has'}, {'position': 5905, 'original_word': 'pp.', 'replacement_word': 'time'}, {'position': 2848, 'original_word': '0.00', 'replacement_word': 'place'}, {'position': 4897, 'original_word': 'provide', 'replacement_word': 'or'}, {'position': 6309, 'original_word': 'Moschella,', 'replacement_word': 'man'}, {'position': 3626, 'original_word': 'ordering.', 'replacement_word': 'own'}, {'position': 1195, 'original_word': 'Our', 'replacement_word': 'good'}, {'position': 6059, 'original_word': 'Li,', 'replacement_word': 'place'}, {'position': 4268, 'original_word': 'and', 'replacement_word': 'man'}, {'position': 6834, 'original_word': '[61]', 'replacement_word': 'have'}, {'position': 7862, 'original_word': 'trained', 'replacement_word': 'old'}, {'position': 2486, 'original_word': 'embeddings', 'replacement_word': 'life'}, {'position': 7225, 'original_word': 'full', 'replacement_word': 'world'}, {'position': 5059, 'original_word': 'Nov.', 'replacement_word': 'great'}, {'position': 1607, 'original_word': 'embedding', 'replacement_word': 'or'}, {'position': 6727, 'original_word': 'by', 'replacement_word': 'way'}, {'position': 2121, 'original_word': 'simply', 'replacement_word': 'the'}, {'position': 727, 'original_word': 'is', 'replacement_word': 'or'}, {'position': 5851, 'original_word': 'Clinical', 'replacement_word': 'is'}, {'position': 352, 'original_word': 'Bashing', 'replacement_word': 'good'}, {'position': 8041, 'original_word': '0.00', 'replacement_word': 'first'}, {'position': 5354, 'original_word': 'All”.', 'replacement_word': 'great'}, {'position': 113, 'original_word': 'with', 'replacement_word': 'in'}, {'position': 626, 'original_word': 'advance).', 'replacement_word': 'way'}, {'position': 7028, 'original_word': '“Unpaired', 'replacement_word': 'to'}, {'position': 4980, 'original_word': 'Research', 'replacement_word': 'person'}, {'position': 118, 'original_word': 'of', 'replacement_word': 'new'}, {'position': 7926, 'original_word': '(1.6)', 'replacement_word': 'hand'}, {'position': 6395, 'original_word': 'Encoders', 'replacement_word': 'have'}]",0.04383887,0.99890745,0.0010925531,False,False
1,"[76, 152, 537, 738, 1075, 1091, 1499, 1920, 1970, 2208, 3345, 3392, 3615, 3634, 3668, 3990, 4155, 5328, 5343, 5796, 5883, 6081, 6109, 6671, 6704, 6768, 6773, 6798, 7339, 7665, 8168]",31,"[{'position': 1920, 'original_word': 'to', 'replacement_word': 'and'}, {'position': 6798, 'original_word': 'Language', 'replacement_word': 'or'}, {'position': 6671, 'original_word': 'the', 'replacement_word': 'day'}, {'position': 3345, 'original_word': 'naïve', 'replacement_word': 'could'}, {'position': 3990, 'original_word': 'preserve', 'replacement_word': 'way'}, {'position': 152, 'original_word': 'fundamentally', 'replacement_word': 'in'}, {'position': 537, 'original_word': 'latent', 'replacement_word': 'had'}, {'position': 3615, 'original_word': 'varies', 'replacement_word': 'the'}, {'position': 2208, 'original_word': 'goal', 'replacement_word': 'would'}, {'position': 5796, 'original_word': 'and', 'replacement_word': 'man'}, {'position': 7339, 'original_word': 'the', 'replacement_word': 'hand'}, {'position': 6704, 'original_word': 'preprint', 'replacement_word': 'with'}, {'position': 1970, 'original_word': 'kcos\x00', 'replacement_word': 'for'}, {'position': 1075, 'original_word': 'on', 'replacement_word': 'on'}, {'position': 3634, 'original_word': 'the', 'replacement_word': 'new'}, {'position': 4155, 'original_word': 'inference', 'replacement_word': 'hand'}, {'position': 3392, 'original_word': 'baseline', 'replacement_word': 'last'}, {'position': 6081, 'original_word': 'Kautz.', 'replacement_word': 'first'}, {'position': 1091, 'original_word': 'Platonic', 'replacement_word': 'was'}, {'position': 76, 'original_word': 'translations', 'replacement_word': 'long'}, {'position': 5328, 'original_word': '.', 'replacement_word': 'has'}, {'position': 3668, 'original_word': 'M1M2', 'replacement_word': 'person'}, {'position': 1499, 'original_word': 'formulation', 'replacement_word': 'person'}, {'position': 6109, 'original_word': 'Semantic', 'replacement_word': 'hand'}, {'position': 5343, 'original_word': 'Joulin,', 'replacement_word': 'life'}, {'position': 738, 'original_word': 'assume', 'replacement_word': 'was'}, {'position': 8168, 'original_word': '(0.0)', 'replacement_word': 'or'}, {'position': 6768, 'original_word': 'arXiv:', 'replacement_word': 'the'}, {'position': 7665, 'original_word': '(0.1)', 'replacement_word': 'had'}, {'position': 6773, 'original_word': 'Wenhai', 'replacement_word': 'or'}, {'position': 5883, 'original_word': 'Luke', 'replacement_word': 'day'}]",0.042920098,0.99895275,0.0010472536,False,False
2,"[15, 199, 232, 343, 542, 825, 1444, 1658, 1789, 2036, 2096, 2138, 3280, 3302, 4179, 4314, 4536, 5094, 5487, 5826, 5946, 6088, 6566, 6919, 7011, 7208, 7260, 7812, 8002, 8368, 8707]",31,"[{'position': 8707, 'original_word': 'any', 'replacement_word': 'are'}, {'position': 7812, 'original_word': '0.00', 'replacement_word': 'were'}, {'position': 6919, 'original_word': 'Wei', 'replacement_word': 'good'}, {'position': 15, 'original_word': 'Shmatikov', 'replacement_word': 'day'}, {'position': 542, 'original_word': 'minimal', 'replacement_word': 'world'}, {'position': 1444, 'original_word': 'θmax', 'replacement_word': 'was'}, {'position': 6566, 'original_word': 'Language', 'replacement_word': 'is'}, {'position': 7208, 'original_word': 'models', 'replacement_word': 'good'}, {'position': 2096, 'original_word': '=1', 'replacement_word': 'old'}, {'position': 8368, 'original_word': 'not', 'replacement_word': 'other'}, {'position': 4536, 'original_word': 'unlike', 'replacement_word': 'had'}, {'position': 825, 'original_word': '8,', 'replacement_word': 'great'}, {'position': 5946, 'original_word': 'Anders', 'replacement_word': 'will'}, {'position': 8002, 'original_word': '0.84', 'replacement_word': 'great'}, {'position': 5826, 'original_word': 'Using', 'replacement_word': 'man'}, {'position': 199, 'original_word': 'trained', 'replacement_word': 'new'}, {'position': 6088, 'original_word': '1703.00848', 'replacement_word': 'on'}, {'position': 3280, 'original_word': '4096', 'replacement_word': 'new'}, {'position': 4179, 'original_word': 'that', 'replacement_word': 'could'}, {'position': 343, 'original_word': 'Wool', 'replacement_word': 'little'}, {'position': 4314, 'original_word': 'use', 'replacement_word': 'but'}, {'position': 2138, 'original_word': '.', 'replacement_word': 'own'}, {'position': 7260, 'original_word': 'and', 'replacement_word': 'little'}, {'position': 7011, 'original_word': 'models”.', 'replacement_word': 'is'}, {'position': 5094, 'original_word': 'Computational', 'replacement_word': 'time'}, {'position': 3302, 'original_word': 'generates', 'replacement_word': 'last'}, {'position': 232, 'original_word': 'space.', 'replacement_word': 'other'}, {'position': 5487, 'original_word': '2405.07987', 'replacement_word': 'first'}, {'position': 2036, 'original_word': 'whose', 'replacement_word': 'of'}, {'position': 1658, 'original_word': 'both', 'replacement_word': 'great'}, {'position': 1789, 'original_word': 'Table', 'replacement_word': 'has'}]",0.031384524,0.9994404,0.000559628,False,False
3,"[277, 1518, 1651, 1901, 2166, 2369, 2556, 2697, 3897, 4202, 4458, 4464, 4532, 4699, 4916, 5141, 5661, 5737, 5989, 6069, 6111, 6743, 6827, 7071, 7090, 7095, 7210, 7519, 7840, 7926, 7964]",31,"[{'position': 2697, 'original_word': '-0.03', 'replacement_word': 'would'}, {'position': 277, 'original_word': 'size', 'replacement_word': 'long'}, {'position': 5141, 'original_word': 'Nakkiran,', 'replacement_word': 'will'}, {'position': 7964, 'original_word': '0.86', 'replacement_word': 'first'}, {'position': 5661, 'original_word': 'and', 'replacement_word': 'man'}, {'position': 7071, 'original_word': 'A100', 'replacement_word': 'in'}, {'position': 7840, 'original_word': '1.06', 'replacement_word': 'old'}, {'position': 7210, 'original_word': 'CLIP)', 'replacement_word': 'for'}, {'position': 6827, 'original_word': 'llm', 'replacement_word': 'or'}, {'position': 7090, 'original_word': 'with', 'replacement_word': 'world'}, {'position': 4532, 'original_word': 'and', 'replacement_word': 'person'}, {'position': 6069, 'original_word': '2023.', 'replacement_word': 'little'}, {'position': 4916, 'original_word': 'that', 'replacement_word': 'to'}, {'position': 7095, 'original_word': '1', 'replacement_word': 'were'}, {'position': 3897, 'original_word': 'vec2vec', 'replacement_word': 'world'}, {'position': 2369, 'original_word': '0.56', 'replacement_word': 'is'}, {'position': 6743, 'original_word': 'Yue', 'replacement_word': 'last'}, {'position': 4699, 'original_word': 'inputs', 'replacement_word': 'will'}, {'position': 7519, 'original_word': 'Baseline', 'replacement_word': 'man'}, {'position': 6111, 'original_word': '2024.', 'replacement_word': 'is'}, {'position': 5989, 'original_word': 'networks', 'replacement_word': 'man'}, {'position': 5737, 'original_word': 'Devlin,', 'replacement_word': 'way'}, {'position': 4202, 'original_word': 'latent', 'replacement_word': 'and'}, {'position': 4458, 'original_word': 'which', 'replacement_word': 'world'}, {'position': 1901, 'original_word': 'fewer', 'replacement_word': 'other'}, {'position': 1518, 'original_word': '1,', 'replacement_word': 'person'}, {'position': 4464, 'original_word': 'Our', 'replacement_word': 'were'}, {'position': 1651, 'original_word': 'their', 'replacement_word': 'is'}, {'position': 2166, 'original_word': 'vπ(i)),', 'replacement_word': 'on'}, {'position': 7926, 'original_word': '(1.6)', 'replacement_word': 'time'}, {'position': 2556, 'original_word': 'translator', 'replacement_word': 'will'}]",0.045336094,0.9988313,0.0011687279,False,False
4,"[254, 296, 339, 429, 510, 526, 702, 767, 821, 889, 970, 1195, 1240, 1308, 2090, 2337, 2496, 2587, 2693, 3127, 3443, 4117, 4268, 5027, 6101, 6365, 6546, 7568, 7630, 8470, 8580]",31,"[{'position': 8580, 'original_word': '1M-point', 'replacement_word': 'great'}, {'position': 2693, 'original_word': '(0.0)', 'replacement_word': 'hand'}, {'position': 510, 'original_word': '[61,', 'replacement_word': 'in'}, {'position': 526, 'original_word': 'and', 'replacement_word': 'is'}, {'position': 7568, 'original_word': '1.11', 'replacement_word': 'had'}, {'position': 6546, 'original_word': 'and', 'replacement_word': 'hand'}, {'position': 4117, 'original_word': 'translations', 'replacement_word': 'old'}, {'position': 8470, 'original_word': 'varies', 'replacement_word': 'would'}, {'position': 2587, 'original_word': '1', 'replacement_word': 'little'}, {'position': 1308, 'original_word': 'Z.', 'replacement_word': 'in'}, {'position': 2337, 'original_word': 'inference', 'replacement_word': 'and'}, {'position': 5027, 'original_word': 'Analysis”.', 'replacement_word': 'life'}, {'position': 296, 'original_word': 'the', 'replacement_word': 'last'}, {'position': 2090, 'original_word': 'i=1\x02', 'replacement_word': 'great'}, {'position': 1195, 'original_word': 'Our', 'replacement_word': 'person'}, {'position': 4268, 'original_word': 'and', 'replacement_word': 'has'}, {'position': 429, 'original_word': 'of', 'replacement_word': 'are'}, {'position': 821, 'original_word': 'embedding', 'replacement_word': 'hand'}, {'position': 3127, 'original_word': 'stel.', 'replacement_word': 'new'}, {'position': 702, 'original_word': 'unknown', 'replacement_word': 'the'}, {'position': 2496, 'original_word': 'learns', 'replacement_word': 'to'}, {'position': 970, 'original_word': 'Unsupervised', 'replacement_word': 'will'}, {'position': 7630, 'original_word': '(0.0)', 'replacement_word': 'the'}, {'position': 339, 'original_word': '60%', 'replacement_word': 'are'}, {'position': 6101, 'original_word': 'Locatello,', 'replacement_word': 'had'}, {'position': 1240, 'original_word': 'from', 'replacement_word': 'last'}, {'position': 6365, 'original_word': '[46]', 'replacement_word': 'first'}, {'position': 3443, 'original_word': 'records', 'replacement_word': 'place'}, {'position': 889, 'original_word': 'applicable.', 'replacement_word': 'in'}, {'position': 254, 'original_word': 'different', 'replacement_word': 'little'}, {'position': 767, 'original_word': 'docu-', 'replacement_word': 'of'}]",0.042951256,0.9989517,0.0010483265,False,False
5,"[763, 781, 851, 1526, 1751, 1893, 2696, 2788, 3006, 3292, 3366, 3600, 3796, 4030, 4197, 4693, 4869, 5558, 5764, 6597, 6798, 6807, 7204, 7348, 7418, 7560, 7691, 8482, 8657, 8666, 8680]",31,"[{'position': 5764, 'original_word': 'Answering', 'replacement_word': 'has'}, {'position': 4869, 'original_word': 'access', 'replacement_word': 'was'}, {'position': 2696, 'original_word': '(0.0)', 'replacement_word': 'time'}, {'position': 7560, 'original_word': '(0.0)', 'replacement_word': 'on'}, {'position': 7691, 'original_word': '(8.1)†', 'replacement_word': 'will'}, {'position': 781, 'original_word': 'translate', 'replacement_word': 'have'}, {'position': 6798, 'original_word': 'Language', 'replacement_word': 'person'}, {'position': 3600, 'original_word': 'evaluated', 'replacement_word': 'were'}, {'position': 6807, 'original_word': 'Tasks”.', 'replacement_word': 'for'}, {'position': 8482, 'original_word': 'Standard', 'replacement_word': 'last'}, {'position': 7204, 'original_word': 'evaluation.', 'replacement_word': 'person'}, {'position': 3366, 'original_word': 'than', 'replacement_word': 'great'}, {'position': 7348, 'original_word': '(OT)', 'replacement_word': 'was'}, {'position': 5558, 'original_word': 'the', 'replacement_word': 'but'}, {'position': 4030, 'original_word': '52', 'replacement_word': 'good'}, {'position': 3006, 'original_word': '6', 'replacement_word': 'old'}, {'position': 6597, 'original_word': 'Networks', 'replacement_word': 'great'}, {'position': 8657, 'original_word': 'for', 'replacement_word': 'own'}, {'position': 851, 'original_word': 'other', 'replacement_word': 'will'}, {'position': 3796, 'original_word': '0.38', 'replacement_word': 'with'}, {'position': 4693, 'original_word': 'a', 'replacement_word': 'last'}, {'position': 1751, 'original_word': 'MIMIC', 'replacement_word': 'or'}, {'position': 8666, 'original_word': 'judge', 'replacement_word': 'have'}, {'position': 3292, 'original_word': 'vec2vec', 'replacement_word': 'were'}, {'position': 2788, 'original_word': '0.89', 'replacement_word': 'is'}, {'position': 1893, 'original_word': 'from', 'replacement_word': 'new'}, {'position': 4197, 'original_word': 'data)', 'replacement_word': 'new'}, {'position': 8680, 'original_word': 'leaks', 'replacement_word': 'place'}, {'position': 1526, 'original_word': 'losses', 'replacement_word': 'would'}, {'position': 7418, 'original_word': 'correctly', 'replacement_word': 'long'}, {'position': 763, 'original_word': 'knowledge', 'replacement_word': 'were'}]",0.06636748,0.99749875,0.0025012493,False,False
6,"[573, 739, 827, 1048, 1240, 1512, 1603, 3112, 3282, 3456, 3475, 3631, 4112, 4896, 5154, 5192, 5430, 5907, 5909, 5953, 6318, 6723, 6917, 6931, 6975, 7082, 7330, 7765, 7943, 8210, 8439]",31,"[{'position': 3456, 'original_word': 'we', 'replacement_word': 'long'}, {'position': 6917, 'original_word': 'Zhen', 'replacement_word': 'but'}, {'position': 7943, 'original_word': '0.01', 'replacement_word': 'or'}, {'position': 4112, 'original_word': 'available', 'replacement_word': 'hand'}, {'position': 8210, 'original_word': '0.87', 'replacement_word': 'time'}, {'position': 6931, 'original_word': 'Weight', 'replacement_word': 'the'}, {'position': 3475, 'original_word': 'gra.', 'replacement_word': 'good'}, {'position': 5909, 'original_word': 'Li,', 'replacement_word': 'would'}, {'position': 5907, 'original_word': '[29]', 'replacement_word': 'was'}, {'position': 1048, 'original_word': '.', 'replacement_word': 'world'}, {'position': 4896, 'original_word': 'findings', 'replacement_word': 'day'}, {'position': 7330, 'original_word': 'baseline', 'replacement_word': 'place'}, {'position': 5154, 'original_word': '2106.07682', 'replacement_word': 'hand'}, {'position': 3112, 'original_word': '(0.0)', 'replacement_word': 'would'}, {'position': 7082, 'original_word': 'main', 'replacement_word': 'time'}, {'position': 6318, 'original_word': 'and', 'replacement_word': 'could'}, {'position': 3631, 'original_word': 'are', 'replacement_word': 'or'}, {'position': 5430, 'original_word': '“embComp:', 'replacement_word': 'or'}, {'position': 827, 'original_word': 'These', 'replacement_word': 'way'}, {'position': 573, 'original_word': 'vec2vec', 'replacement_word': 'man'}, {'position': 6975, 'original_word': '[66]', 'replacement_word': 'first'}, {'position': 5953, 'original_word': 'Share', 'replacement_word': 'to'}, {'position': 6723, 'original_word': 'Furu', 'replacement_word': 'are'}, {'position': 1603, 'original_word': 'embedding', 'replacement_word': 'in'}, {'position': 5192, 'original_word': 'Jonathan', 'replacement_word': 'to'}, {'position': 3282, 'original_word': 'to', 'replacement_word': 'great'}, {'position': 7765, 'original_word': '1.00', 'replacement_word': 'great'}, {'position': 1240, 'original_word': 'from', 'replacement_word': 'but'}, {'position': 739, 'original_word': 'access', 'replacement_word': 'time'}, {'position': 1512, 'original_word': '2)', 'replacement_word': 'old'}, {'position': 8439, 'original_word': '(9.3)', 'replacement_word': 'of'}]",0.04202876,0.9989956,0.0010043979,False,False
7,"[28, 186, 864, 1005, 1290, 1295, 1327, 1661, 3094, 3295, 3582, 3771, 3914, 4215, 4612, 4724, 4736, 4762, 4932, 5061, 5105, 5690, 6292, 7017, 7033, 7637, 7752, 7974, 8308, 8428, 8562]",31,"[{'position': 4736, 'original_word': 'The', 'replacement_word': 'last'}, {'position': 4612, 'original_word': '[43,', 'replacement_word': 'other'}, {'position': 1290, 'original_word': 'shows', 'replacement_word': 'the'}, {'position': 1295, 'original_word': 'A1:Rd→RZandA2:Rd→RZtransform', 'replacement_word': 'were'}, {'position': 6292, 'original_word': 'Chiu,', 'replacement_word': 'has'}, {'position': 3094, 'original_word': 'e5', 'replacement_word': 'person'}, {'position': 4762, 'original_word': 'can', 'replacement_word': 'has'}, {'position': 28, 'original_word': 'the', 'replacement_word': 'is'}, {'position': 7974, 'original_word': '(8.7)', 'replacement_word': 'were'}, {'position': 1327, 'original_word': 'latent', 'replacement_word': 'old'}, {'position': 186, 'original_word': 'powering', 'replacement_word': 'last'}, {'position': 3771, 'original_word': '0.34', 'replacement_word': 'is'}, {'position': 5690, 'original_word': 'Leilei', 'replacement_word': 'could'}, {'position': 4932, 'original_word': 'are', 'replacement_word': 'last'}, {'position': 5061, 'original_word': 'pp.', 'replacement_word': 'other'}, {'position': 7752, 'original_word': '(0.0)', 'replacement_word': 'for'}, {'position': 3914, 'original_word': 'trained', 'replacement_word': 'day'}, {'position': 7637, 'original_word': '394.69', 'replacement_word': 'life'}, {'position': 3295, 'original_word': 'target', 'replacement_word': 'own'}, {'position': 864, 'original_word': 'candidate', 'replacement_word': 'but'}, {'position': 7017, 'original_word': '[68]', 'replacement_word': 'for'}, {'position': 8428, 'original_word': '(0.0)', 'replacement_word': 'the'}, {'position': 1005, 'original_word': 'spaces', 'replacement_word': 'would'}, {'position': 5105, 'original_word': 'and', 'replacement_word': 'last'}, {'position': 8562, 'original_word': '4096', 'replacement_word': 'good'}, {'position': 4724, 'original_word': 'from', 'replacement_word': 'good'}, {'position': 8308, 'original_word': 'the', 'replacement_word': 'good'}, {'position': 4215, 'original_word': 'text', 'replacement_word': 'will'}, {'position': 7033, 'original_word': 'Adversarial', 'replacement_word': 'in'}, {'position': 1661, 'original_word': 'F2)', 'replacement_word': 'and'}, {'position': 3582, 'original_word': '0.00', 'replacement_word': 'could'}]",0.06058227,0.99791217,0.0020878315,False,False
8,"[361, 747, 959, 1405, 1555, 1891, 1941, 1996, 2070, 2132, 2788, 2858, 3081, 3127, 3210, 3591, 3859, 3921, 4519, 4642, 4835, 5281, 6606, 6948, 7019, 7290, 7365, 7481, 7812, 8010, 8292]",31,"[{'position': 7812, 'original_word': '0.00', 'replacement_word': 'day'}, {'position': 3591, 'original_word': 'multimodal', 'replacement_word': 'last'}, {'position': 3081, 'original_word': '279.56', 'replacement_word': 'last'}, {'position': 3210, 'original_word': '0.66', 'replacement_word': 'could'}, {'position': 3859, 'original_word': 's', 'replacement_word': 'other'}, {'position': 1555, 'original_word': 'when', 'replacement_word': 'hand'}, {'position': 1941, 'original_word': 'is', 'replacement_word': 'person'}, {'position': 2070, 'original_word': 'rank', 'replacement_word': 'are'}, {'position': 5281, 'original_word': 'Parallel', 'replacement_word': 'great'}, {'position': 4642, 'original_word': 'work', 'replacement_word': 'great'}, {'position': 6948, 'original_word': 'Framework', 'replacement_word': 'had'}, {'position': 4519, 'original_word': 'Our', 'replacement_word': 'person'}, {'position': 2858, 'original_word': '(0.0)', 'replacement_word': 'life'}, {'position': 3127, 'original_word': 'stel.', 'replacement_word': 'last'}, {'position': 7481, 'original_word': 'cosine', 'replacement_word': 'place'}, {'position': 959, 'original_word': 'F(ui)', 'replacement_word': 'little'}, {'position': 7365, 'original_word': 'produces', 'replacement_word': 'to'}, {'position': 8010, 'original_word': '4180.47', 'replacement_word': 'will'}, {'position': 1996, 'original_word': 'to', 'replacement_word': 'own'}, {'position': 6606, 'original_word': 'Comput.', 'replacement_word': 'good'}, {'position': 3921, 'original_word': 'the', 'replacement_word': 'time'}, {'position': 2132, 'original_word': 'second', 'replacement_word': 'thing'}, {'position': 4835, 'original_word': 'showed', 'replacement_word': 'for'}, {'position': 8292, 'original_word': 'Gromov-Wasserstein‡', 'replacement_word': 'other'}, {'position': 1891, 'original_word': 'sequences', 'replacement_word': 'has'}, {'position': 2788, 'original_word': '0.89', 'replacement_word': 'will'}, {'position': 361, 'original_word': 'you', 'replacement_word': 'could'}, {'position': 7019, 'original_word': 'Zhu,', 'replacement_word': 'in'}, {'position': 747, 'original_word': 'query', 'replacement_word': 'first'}, {'position': 7290, 'original_word': 'the', 'replacement_word': 'first'}, {'position': 1405, 'original_word': 'to', 'replacement_word': 'hand'}]",0.04472525,0.9988634,0.001136601,False,False
9,"[39, 576, 846, 891, 971, 1190, 2036, 2062, 2263, 2368, 2647, 3182, 3339, 3481, 3541, 3866, 4081, 4170, 4321, 4491, 4503, 4768, 4858, 4913, 4950, 6462, 7738, 7771, 8239, 8601, 8640]",31,"[{'position': 4491, 'original_word': 'has', 'replacement_word': 'has'}, {'position': 3339, 'original_word': 'rank', 'replacement_word': 'has'}, {'position': 2062, 'original_word': 'of', 'replacement_word': 'little'}, {'position': 4503, 'original_word': '[61,', 'replacement_word': 'were'}, {'position': 8601, 'original_word': 'gte', 'replacement_word': 'good'}, {'position': 3481, 'original_word': '0.60', 'replacement_word': 'thing'}, {'position': 3866, 'original_word': 'the', 'replacement_word': 'but'}, {'position': 4768, 'original_word': 'translate', 'replacement_word': 'were'}, {'position': 1190, 'original_word': 'recover', 'replacement_word': 'great'}, {'position': 39, 'original_word': 'to', 'replacement_word': 'hand'}, {'position': 8239, 'original_word': '1.01', 'replacement_word': 'to'}, {'position': 4913, 'original_word': 'on', 'replacement_word': 'were'}, {'position': 7738, 'original_word': '399.56', 'replacement_word': 'time'}, {'position': 6462, 'original_word': '48.', 'replacement_word': 'place'}, {'position': 576, 'original_word': 'first', 'replacement_word': 'hand'}, {'position': 2368, 'original_word': '0.03', 'replacement_word': 'would'}, {'position': 8640, 'original_word': 'non-trivial', 'replacement_word': 'other'}, {'position': 4170, 'original_word': 'outperforms', 'replacement_word': 'were'}, {'position': 971, 'original_word': 'embedding', 'replacement_word': 'has'}, {'position': 846, 'original_word': 'or', 'replacement_word': 'old'}, {'position': 3541, 'original_word': 'gtr', 'replacement_word': 'other'}, {'position': 4950, 'original_word': 'improvements', 'replacement_word': 'life'}, {'position': 2647, 'original_word': '1.18', 'replacement_word': 'has'}, {'position': 2263, 'original_word': 'embedding', 'replacement_word': 'day'}, {'position': 7771, 'original_word': '(0.0)∗', 'replacement_word': 'is'}, {'position': 4321, 'original_word': 'Enron', 'replacement_word': 'or'}, {'position': 3182, 'original_word': 'e5', 'replacement_word': 'hand'}, {'position': 4081, 'original_word': 'and', 'replacement_word': 'man'}, {'position': 2036, 'original_word': 'whose', 'replacement_word': 'but'}, {'position': 4858, 'original_word': 'from', 'replacement_word': 'day'}, {'position': 891, 'original_word': 'matching', 'replacement_word': 'the'}]",0.040836036,0.999052,0.0009480119,False,False
