variant_id,positions_changed,num_words_changed,changes,euclidean_distance,cosine_similarity,cosine_distance,is_collision,is_near_collision
0,[],0,[],0.00088576874,0.9999996,4.172325e-07,False,False
1,[],0,[],0.00028189085,0.99999994,5.9604645e-08,False,False
2,[],0,[],0.0005266528,0.9999999,1.1920929e-07,False,False
3,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
4,[],0,[],0.0003915805,0.9999999,1.1920929e-07,False,False
5,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
6,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
7,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
8,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
9,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
10,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
11,[],0,[],0.00088576874,0.9999996,4.172325e-07,False,False
12,[],0,[],0.00088576874,0.9999996,4.172325e-07,False,False
13,[],0,[],0.0004089013,1.0,0.0,False,False
14,[],0,[],0.00024637886,0.9999998,1.7881393e-07,False,False
15,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
16,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
17,[],0,[],0.0002661011,1.0000002,-2.3841858e-07,False,False
18,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
19,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
20,[],0,[],0.0003915805,0.9999999,1.1920929e-07,False,False
21,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
22,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
23,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
24,[],0,[],0.0004830357,0.99999994,5.9604645e-08,False,False
25,[],0,[],0.00088576874,0.9999996,4.172325e-07,False,False
26,[],0,[],0.0011078739,0.9999992,7.748604e-07,False,False
27,[],0,[],0.00024637886,0.9999998,1.7881393e-07,False,False
28,[],0,[],0.00094649085,0.9999994,5.9604645e-07,False,False
29,[],0,[],0.00027822243,0.99999994,5.9604645e-08,False,False
30,[],0,[],0.0007961808,0.99999964,3.5762787e-07,False,False
31,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
32,[],0,[],0.00053760014,0.99999976,2.3841858e-07,False,False
33,[],0,[],0.00025709072,1.0,0.0,False,False
34,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
35,[],0,[],0.00051222957,0.9999999,1.1920929e-07,False,False
36,[],0,[],0.0005548717,0.9999998,1.7881393e-07,False,False
37,[],0,[],0.00040227093,0.99999994,5.9604645e-08,False,False
38,[],0,[],0.0,1.0000002,-2.3841858e-07,True,True
39,[],0,[],0.00024637886,0.9999998,1.7881393e-07,False,False
40,[],0,[],0.00027285042,0.9999999,1.1920929e-07,False,False
41,[],0,[],0.0009104,0.9999997,2.9802322e-07,False,False
42,[],0,[],0.000494707,1.0,0.0,False,False
43,[],0,[],0.00024637886,0.9999998,1.7881393e-07,False,False
44,[],0,[],0.0009249262,0.99999976,2.3841858e-07,False,False
45,[],0,[],0.0008857831,0.99999964,3.5762787e-07,False,False
46,[],0,[],0.0002725815,1.0,0.0,False,False
47,[],0,[],0.00074207986,0.9999999,1.1920929e-07,False,False
48,[],0,[],0.00024637886,0.9999998,1.7881393e-07,False,False
49,[],0,[],0.00055694557,0.9999998,1.7881393e-07,False,False
