variant_id,positions_changed,num_words_changed,changes,euclidean_distance,cosine_similarity,cosine_distance,is_collision,is_near_collision
0,"[76, 2113, 3979, 6688]",4,"[{'position': 6688, 'original_word': '[56]', 'replacement_word': 'way'}, {'position': 2113, 'original_word': 'no', 'replacement_word': 'on'}, {'position': 3979, 'original_word': 'information', 'replacement_word': 'has'}, {'position': 76, 'original_word': 'translations', 'replacement_word': 'other'}]",0.024121635,0.9996693,0.00033068657,False,False
1,"[605, 4522, 5109, 7965]",4,"[{'position': 5109, 'original_word': 'Australia:', 'replacement_word': 'life'}, {'position': 4522, 'original_word': 'on', 'replacement_word': 'old'}, {'position': 7965, 'original_word': '(0.0)', 'replacement_word': 'man'}, {'position': 605, 'original_word': 'their', 'replacement_word': 'way'}]",0.03348232,0.9993628,0.00063717365,False,False
2,"[358, 617, 1581, 5980]",4,"[{'position': 617, 'original_word': '(without', 'replacement_word': 'but'}, {'position': 5980, 'original_word': 'Lipson,', 'replacement_word': 'the'}, {'position': 1581, 'original_word': 'of', 'replacement_word': 'to'}, {'position': 358, 'original_word': 'call', 'replacement_word': 'first'}]",0.029213965,0.99951494,0.0004850626,False,False
3,"[734, 5371, 6741, 8122]",4,"[{'position': 8122, 'original_word': '3951.42', 'replacement_word': 'of'}, {'position': 5371, 'original_word': 'Sherjil', 'replacement_word': 'way'}, {'position': 6741, 'original_word': 'Jiayuan', 'replacement_word': 'could'}, {'position': 734, 'original_word': 'documents', 'replacement_word': 'for'}]",0.022133995,0.99972147,0.0002785325,False,False
4,"[921, 1371, 2375, 8006]",4,"[{'position': 921, 'original_word': 'code', 'replacement_word': 'to'}, {'position': 1371, 'original_word': 'Instead', 'replacement_word': 'man'}, {'position': 8006, 'original_word': '(6.9)', 'replacement_word': 'own'}, {'position': 2375, 'original_word': '0.01', 'replacement_word': 'had'}]",0.033989556,0.99934316,0.0006568432,False,False
5,"[969, 3494, 7165, 7983]",4,"[{'position': 969, 'original_word': '3:', 'replacement_word': 'long'}, {'position': 7165, 'original_word': 'full', 'replacement_word': 'first'}, {'position': 3494, 'original_word': '0.00', 'replacement_word': 'life'}, {'position': 7983, 'original_word': '3937.63', 'replacement_word': 'person'}]",0.03222736,0.99940974,0.0005902648,False,False
6,"[1020, 1772, 5558, 7381]",4,"[{'position': 1020, 'original_word': 'exists.', 'replacement_word': 'hand'}, {'position': 7381, 'original_word': 'evaluated', 'replacement_word': 'were'}, {'position': 5558, 'original_word': 'the', 'replacement_word': 'way'}, {'position': 1772, 'original_word': 'Email', 'replacement_word': 'would'}]",0.038008753,0.99917877,0.0008212328,False,False
7,"[1068, 2145, 4130, 5267]",4,"[{'position': 2145, 'original_word': 'known', 'replacement_word': 'on'}, {'position': 4130, 'original_word': 'from', 'replacement_word': 'thing'}, {'position': 5267, 'original_word': 'Alexis', 'replacement_word': 'world'}, {'position': 1068, 'original_word': 'such', 'replacement_word': 'on'}]",0.0020049135,0.9999978,2.2053719e-06,False,False
8,"[1210, 1372, 5258, 8092]",4,"[{'position': 1210, 'original_word': 'cycle', 'replacement_word': 'first'}, {'position': 8092, 'original_word': '1.00', 'replacement_word': 'man'}, {'position': 1372, 'original_word': 'of', 'replacement_word': 'or'}, {'position': 5258, 'original_word': 'Multilingual', 'replacement_word': 'good'}]",0.033770043,0.99935186,0.0006481409,False,False
9,"[388, 1248, 2535, 8494]",4,"[{'position': 1248, 'original_word': 'same', 'replacement_word': 'will'}, {'position': 388, 'original_word': 'emails', 'replacement_word': 'could'}, {'position': 8494, 'original_word': 'learn', 'replacement_word': 'way'}, {'position': 2535, 'original_word': 'universal', 'replacement_word': 'of'}]",0.011798341,0.9999211,7.891655e-05,False,False
10,"[1403, 6340, 7185, 8391]",4,"[{'position': 7185, 'original_word': 'non-ablation', 'replacement_word': 'world'}, {'position': 1403, 'original_word': 'In', 'replacement_word': 'in'}, {'position': 6340, 'original_word': 'Thomson,', 'replacement_word': 'other'}, {'position': 8391, 'original_word': '(9.2)', 'replacement_word': 'or'}]",0.025774023,0.9996226,0.0003774166,False,False
11,"[1404, 3104, 5522, 8141]",4,"[{'position': 3104, 'original_word': '(18.3)', 'replacement_word': 'new'}, {'position': 5522, 'original_word': 'critical', 'replacement_word': 'in'}, {'position': 1404, 'original_word': 'addition', 'replacement_word': 'could'}, {'position': 8141, 'original_word': '(0.0)', 'replacement_word': 'first'}]",0.0280764,0.9995519,0.00044810772,False,False
12,"[1228, 1584, 3830, 7073]",4,"[{'position': 1584, 'original_word': 'from', 'replacement_word': 'on'}, {'position': 7073, 'original_word': 'listed', 'replacement_word': 'time'}, {'position': 1228, 'original_word': 'We', 'replacement_word': 'good'}, {'position': 3830, 'original_word': '0.88', 'replacement_word': 'life'}]",0.025376294,0.999634,0.00036597252,False,False
13,"[1523, 1756, 2414, 4301]",4,"[{'position': 1523, 'original_word': 'Generator.', 'replacement_word': 'last'}, {'position': 1756, 'original_word': 'records', 'replacement_word': 'had'}, {'position': 4301, 'original_word': 'outages,', 'replacement_word': 'person'}, {'position': 2414, 'original_word': 'M2e5', 'replacement_word': 'for'}]",0.029153649,0.9995168,0.00048321486,False,False
14,"[1862, 4827, 5777, 7957]",4,"[{'position': 5777, 'original_word': 'by', 'replacement_word': 'own'}, {'position': 4827, 'original_word': 'in', 'replacement_word': 'has'}, {'position': 7957, 'original_word': '242.23', 'replacement_word': 'old'}, {'position': 1862, 'original_word': '512', 'replacement_word': 'last'}]",0.038282067,0.99916697,0.0008330345,False,False
15,"[1894, 3861, 7243, 7891]",4,"[{'position': 7243, 'original_word': 'approximately', 'replacement_word': 'were'}, {'position': 7891, 'original_word': 'errors', 'replacement_word': 'are'}, {'position': 3861, 'original_word': 'on', 'replacement_word': 'for'}, {'position': 1894, 'original_word': 'NQ', 'replacement_word': 'are'}]",0.038194146,0.9991709,0.0008291006,False,False
16,"[644, 1902, 3526, 6052]",4,"[{'position': 6052, 'original_word': '2203.02053', 'replacement_word': 'good'}, {'position': 644, 'original_word': 'of', 'replacement_word': 'great'}, {'position': 3526, 'original_word': '(0.0)', 'replacement_word': 'own'}, {'position': 1902, 'original_word': 'embeddings).', 'replacement_word': 'on'}]",0.03655028,0.9992407,0.00075930357,False,False
17,"[1985, 5049, 7100, 7313]",4,"[{'position': 1985, 'original_word': 'all', 'replacement_word': 'man'}, {'position': 7313, 'original_word': 'using', 'replacement_word': 'to'}, {'position': 5049, 'original_word': 'and', 'replacement_word': 'last'}, {'position': 7100, 'original_word': 'model,', 'replacement_word': 'in'}]",0.033898048,0.9993471,0.0006529093,False,False
18,"[2144, 3620, 5248, 6805]",4,"[{'position': 2144, 'original_word': 'are', 'replacement_word': 'way'}, {'position': 3620, 'original_word': 'thus', 'replacement_word': 'were'}, {'position': 6805, 'original_word': 'for', 'replacement_word': 'was'}, {'position': 5248, 'original_word': '2006.14744', 'replacement_word': 'hand'}]",0.030695556,0.9994646,0.0005354285,False,False
19,"[2506, 5349, 6666, 8455]",4,"[{'position': 2506, 'original_word': 'preserves', 'replacement_word': 'on'}, {'position': 6666, 'original_word': 'Weimin', 'replacement_word': 'place'}, {'position': 5349, 'original_word': 'Embedding', 'replacement_word': 'to'}, {'position': 8455, 'original_word': 'evaluated', 'replacement_word': 'thing'}]",0.024421584,0.9996612,0.0003387928,False,False
20,"[440, 3027, 7949, 8010]",4,"[{'position': 440, 'original_word': 'sensitive', 'replacement_word': 'old'}, {'position': 8010, 'original_word': '4180.47', 'replacement_word': 'could'}, {'position': 3027, 'original_word': '(1.6)', 'replacement_word': 'way'}, {'position': 7949, 'original_word': '(0.0)', 'replacement_word': 'and'}]",0.024066562,0.99967074,0.00032925606,False,False
21,"[1476, 3280, 5191, 6530]",4,"[{'position': 3280, 'original_word': '4096', 'replacement_word': 'is'}, {'position': 6530, 'original_word': 'Correlation', 'replacement_word': 'way'}, {'position': 1476, 'original_word': 'generated', 'replacement_word': 'new'}, {'position': 5191, 'original_word': 'Steinke,', 'replacement_word': 'old'}]",0.054640193,0.9983034,0.0016965866,False,False
22,"[2401, 3410, 3592, 4572]",4,"[{'position': 3592, 'original_word': '(CLIP)', 'replacement_word': 'and'}, {'position': 2401, 'original_word': '0.75', 'replacement_word': 'other'}, {'position': 3410, 'original_word': 'vec2vec', 'replacement_word': 'would'}, {'position': 4572, 'original_word': 'models.', 'replacement_word': 'for'}]",0.0336695,0.9993556,0.0006443858,False,False
23,"[3641, 5616, 7841, 7885]",4,"[{'position': 5616, 'original_word': '.', 'replacement_word': 'for'}, {'position': 3641, 'original_word': 'the', 'replacement_word': 'to'}, {'position': 7841, 'original_word': '(0.0)', 'replacement_word': 'old'}, {'position': 7885, 'original_word': 'corresponds', 'replacement_word': 'way'}]",0.0044858227,0.9999887,1.13248825e-05,False,False
24,"[3719, 3784, 5188, 5285]",4,"[{'position': 3784, 'original_word': '0.96', 'replacement_word': 'in'}, {'position': 5188, 'original_word': 'Dj', 'replacement_word': 'way'}, {'position': 5285, 'original_word': '1710.04087', 'replacement_word': 'last'}, {'position': 3719, 'original_word': '0.28', 'replacement_word': 'person'}]",0.041185174,0.9990356,0.00096440315,False,False
25,"[3974, 4047, 6980, 7011]",4,"[{'position': 7011, 'original_word': 'models”.', 'replacement_word': 'for'}, {'position': 6980, 'original_word': 'Morris,', 'replacement_word': 'of'}, {'position': 3974, 'original_word': 'Using', 'replacement_word': 'way'}, {'position': 4047, 'original_word': 'on', 'replacement_word': 'with'}]",0.024217196,0.9996667,0.00033330917,False,False
26,"[4071, 5129, 5227, 8207]",4,"[{'position': 5129, 'original_word': 'Neural', 'replacement_word': 'old'}, {'position': 5227, 'original_word': 'Liqun', 'replacement_word': 'were'}, {'position': 8207, 'original_word': '4010.06', 'replacement_word': 'have'}, {'position': 4071, 'original_word': 'attribute', 'replacement_word': 'little'}]",0.023997152,0.9996728,0.0003272295,False,False
27,"[1217, 4021, 4145, 4233]",4,"[{'position': 4233, 'original_word': 'methods', 'replacement_word': 'with'}, {'position': 1217, 'original_word': 'Our', 'replacement_word': 'will'}, {'position': 4021, 'original_word': '58', 'replacement_word': 'own'}, {'position': 4145, 'original_word': 'very', 'replacement_word': 'man'}]",0.033546265,0.9993603,0.00063967705,False,False
28,"[4273, 4461, 5079, 8149]",4,"[{'position': 8149, 'original_word': '1.00', 'replacement_word': 'but'}, {'position': 4273, 'original_word': 'specialized', 'replacement_word': 'long'}, {'position': 4461, 'original_word': 'to', 'replacement_word': 'hand'}, {'position': 5079, 'original_word': 'mappings', 'replacement_word': 'could'}]",0.0027171532,0.9999958,4.172325e-06,False,False
29,"[830, 2287, 3747, 4519]",4,"[{'position': 2287, 'original_word': 'generate', 'replacement_word': 'first'}, {'position': 3747, 'original_word': '0.11', 'replacement_word': 'of'}, {'position': 830, 'original_word': 'assume', 'replacement_word': 'have'}, {'position': 4519, 'original_word': 'Our', 'replacement_word': 'of'}]",0.025270192,0.9996371,0.00036287308,False,False
30,"[2068, 4796, 6744, 7316]",4,"[{'position': 6744, 'original_word': 'Wu,', 'replacement_word': 'world'}, {'position': 7316, 'original_word': 'Hungarian', 'replacement_word': 'time'}, {'position': 4796, 'original_word': 'unseen', 'replacement_word': 'thing'}, {'position': 2068, 'original_word': 'and', 'replacement_word': 'is'}]",0.035684872,0.99927634,0.00072366,False,False
31,"[4972, 6182, 6371, 7977]",4,"[{'position': 7977, 'original_word': '0.00', 'replacement_word': 'time'}, {'position': 6371, 'original_word': 'Lu,', 'replacement_word': 'had'}, {'position': 4972, 'original_word': 'in', 'replacement_word': 'last'}, {'position': 6182, 'original_word': 'International', 'replacement_word': 'and'}]",0.033696454,0.9993545,0.0006455183,False,False
32,"[1330, 3636, 3667, 5019]",4,"[{'position': 1330, 'original_word': 'into', 'replacement_word': 'are'}, {'position': 5019, 'original_word': '“Mul-', 'replacement_word': 'to'}, {'position': 3636, 'original_word': 'OT', 'replacement_word': 'and'}, {'position': 3667, 'original_word': 'Naïve', 'replacement_word': 'is'}]",0.044147074,0.998895,0.0011050105,False,False
33,"[3466, 3780, 5692, 5995]",4,"[{'position': 3466, 'original_word': 'vec2vec', 'replacement_word': 'will'}, {'position': 3780, 'original_word': '0.28', 'replacement_word': 'was'}, {'position': 5692, 'original_word': 'Amos', 'replacement_word': 'world'}, {'position': 5995, 'original_word': 'arXiv:', 'replacement_word': 'but'}]",0.04879753,0.9986487,0.0013512969,False,False
34,"[1272, 2434, 5789, 5942]",4,"[{'position': 1272, 'original_word': 'embeddings', 'replacement_word': 'but'}, {'position': 2434, 'original_word': '0.45', 'replacement_word': 'in'}, {'position': 5789, 'original_word': '[26]', 'replacement_word': 'old'}, {'position': 5942, 'original_word': 'Kementchedjhieva,', 'replacement_word': 'but'}]",0.034203835,0.9993351,0.0006648898,False,False
35,"[4929, 5422, 5952, 8671]",4,"[{'position': 5952, 'original_word': 'Models', 'replacement_word': 'could'}, {'position': 4929, 'original_word': 'in', 'replacement_word': 'great'}, {'position': 5422, 'original_word': 'Heimerl,', 'replacement_word': 'is'}, {'position': 8671, 'original_word': 'approximate', 'replacement_word': 'day'}]",0.03682143,0.999229,0.0007709861,False,False
